# timestamps [seconds],pts
4392.258085,3172424
4392.291335,3174603
4392.324613,3176784
4392.360432,3179131
4392.393654,3181308
4392.443125,3184550
4392.478544,3186871
4392.513007,3189130
4392.546419,3191320
4392.579540,3193490
4392.614299,3195768
4392.647115,3197919
4392.679959,3200071
4392.712807,3202224
4392.747968,3204528
4392.781049,3206696
4392.816537,3209022
4392.848189,3211096
4392.881063,3213251
4392.914268,3215427
4392.948670,3217681
4392.981576,3219838
4393.014561,3221999
4393.049399,3224282
4393.083066,3226489
4393.116541,3228683
4393.150635,3230917
4393.183733,3233086
4393.218653,3235375
4393.249592,3237402
4393.284178,3239669
4393.318019,3241886
4393.351012,3244049
4393.383651,3246188
4393.416724,3248355
4393.450031,3250538
4393.484486,3252796
4393.518057,3254996
4393.552096,3257227
4393.584287,3259336
4393.618105,3261553
4393.652734,3263822
4393.686725,3266050
4393.718709,3268146
4393.752433,3270356
4393.788364,3272711
4393.820066,3274788
4393.852325,3276902
4393.887705,3279221
4393.919890,3281330
4393.954065,3283570
4393.987610,3285768
4394.022219,3288036
4394.054405,3290146
4394.087497,3292314
4394.123601,3294680
4394.154222,3296687
4394.188082,3298906
4394.222502,3301162
4394.255722,3303339
4394.288576,3305492
4394.322218,3307697
4394.356415,3309938
4394.388501,3312040
4394.422895,3314295
4394.457055,3316533
4394.490310,3318713
4394.522713,3320836
4394.557716,3323130
4394.591101,3325318
4394.624092,3327480
4394.657919,3329697
4394.691683,3331910
4394.725145,3334102
4394.758049,3336259
4394.794759,3338665
4394.825975,3340710
4394.858870,3342866
4394.892281,3345056
4394.926081,3347271
4394.958582,3349401
4394.992992,3351656
4395.026074,3353824
4395.060792,3356099
4395.093427,3358238
4395.126545,3360408
4395.160252,3362617
4395.194178,3364841
4395.228122,3367065
4395.261585,3369258
4395.294344,3371405
4395.328486,3373642
4395.362151,3375849
4395.396532,3378102
4395.429803,3380282
4395.462684,3382437
4395.496100,3384627
4395.529608,3386823
4395.563950,3389074
4395.595848,3391164
4395.628215,3393285
4395.662462,3395530
4395.697774,3397844
4395.731044,3400024
4395.764453,3402214
4395.799893,3404536
4395.830471,3406540
4395.864810,3408790
4395.898849,3411021
4395.931981,3413192
4395.963915,3415285
4395.999252,3417601
4396.032589,3419786
4396.067424,3422069
4396.099853,3424194
4396.134382,3426457
4396.166333,3428551
4396.201897,3430881
4396.234494,3433018
4396.266801,3435135
4396.302142,3437451
4396.333977,3439537
4396.368458,3441797
4396.403587,3444099
4396.434409,3446119
4396.468705,3448367
4396.502724,3450596
4396.536243,3452793
4396.569452,3454969
4396.603096,3457174
4396.636887,3459388
4396.669698,3461539
4396.703219,3463736
4396.735331,3465840
4396.769512,3468080
4396.805290,3470425
4396.835627,3472413
4396.869368,3474624
4396.903704,3476874
4396.937481,3479088
4396.970943,3481281
4397.006188,3483591
4397.038030,3485677
4397.073062,3487973
4397.106308,3490152
4397.148325,3492906
4397.182854,3495168
4397.215634,3497317
4397.250514,3499603
4397.283266,3501749
4397.319062,3504095
4397.350667,3506166
4397.383662,3508328
4397.418181,3510591
4397.450561,3512713
4397.486976,3515099
4397.518291,3517151
4397.551203,3519308
4397.584646,3521500
4397.617092,3523626
4397.652046,3525917
4397.684882,3528069
4397.718693,3530285
4397.753774,3532584
4397.788127,3534835
4397.820428,3536952
4397.852803,3539074
4397.886670,3541293
4397.920283,3543496
4397.953473,3545671
4397.987141,3547877
4398.021733,3550144
4398.055107,3552332
4398.087861,3554478
4398.122729,3556763
4398.155233,3558893
4398.188410,3561068
4398.222581,3563307
4398.256876,3565554
4398.290412,3567752
4398.323030,3569890
4398.358087,3572187
4398.389237,3574229
4398.424208,3576521
4398.458033,3578737
4398.490424,3580860
4398.525806,3583179
4398.559177,3585366
4398.592204,3587530
4398.625704,3589726
4398.659479,3591939
4398.695785,3594318
4398.726427,3596326
4398.760418,3598554
4398.796885,3600944
4398.826311,3602872
4398.860374,3605105
4398.893960,3607306
4398.928358,3609560
4398.961745,3611748
4398.995805,3613980
4399.028208,3616104
4399.061299,3618272
4399.095778,3620532
4399.128503,3622677
4399.161385,3624831
4399.195490,3627067
4399.230467,3629359
4399.264049,3631560
4399.295597,3633627
4399.330444,3635911
4399.364293,3638129
4399.397533,3640307
4399.433590,3642670
4399.466308,3644815
4399.499954,3647020
4399.532749,3649169
4399.566873,3651405
4399.599635,3653552
4399.633111,3655746
4399.665846,3657891
4399.700655,3660173
4399.734646,3662400
4399.766534,3664490
4399.806527,3667111
4399.835002,3668977
4399.867937,3671135
4399.900704,3673283
4399.934730,3675513
4399.968486,3677725
4400.002160,3679932
4400.035889,3682142
4400.068540,3684282
4400.102792,3686527
4400.136857,3688759
4400.168730,3690848
4400.203160,3693104
4400.237557,3695358
4400.272898,3697674
4400.303158,3699658
4400.338684,3701986
4400.371330,3704125
4400.404391,3706292
4400.437749,3708478
4400.471600,3710696
4400.508556,3713118
4400.539762,3715163
4400.575893,3717531
4400.624006,3720684
4400.658651,3722955
4400.692016,3725141
4400.724042,3727240
4400.758774,3729516
4400.793567,3731796
4400.826331,3733944
4400.859498,3736117
4400.892986,3738312
4400.926116,3740483
4400.959406,3742665
4400.993014,3744867
4401.028165,3747171
4401.062214,3749402
4401.093966,3751483
4401.128490,3753746
4401.161672,3755920
4401.195350,3758127
4401.228135,3760276
4401.261414,3762457
4401.294826,3764646
4401.328110,3766828
4401.361513,3769017
4401.395711,3771258
4401.429951,3773502
4401.463062,3775672
4401.496063,3777835
4401.529701,3780039
4401.564999,3782352
4401.598116,3784523
4401.631441,3786707
4401.663291,3788794
4401.696430,3790966
4401.730441,3793195
4401.763975,3795392
4401.800100,3797760
4401.832278,3799868
4401.864631,3801989
4401.898190,3804188
4401.946325,3807342
4401.982178,3809692
4402.016499,3811941
4402.050053,3814140
4402.082073,3816239
4402.116860,3818518
4402.153087,3820893
4402.183629,3822894
4402.217380,3825106
4402.252357,3827398
4402.286787,3829655
4402.318773,3831751
4402.353767,3834044
4402.386503,3836190
4402.421138,3838459
4402.453526,3840582
4402.487506,3842809
4402.520674,3844982
4402.554175,3847178
4402.587777,3849380
4402.622187,3851635
4402.654986,3853785
4402.688488,3855980
4402.722147,3858186
4402.754964,3860337
4402.790684,3862678
4402.821899,3864723
4402.856136,3866967
4402.890478,3869218
4402.923101,3871356
4402.957121,3873585
4402.990574,3875777
4403.024718,3878015
4403.057144,3880140
4403.091141,3882368
4403.124412,3884548
4403.157505,3886717
4403.192086,3888983
4403.226569,3891243
4403.258796,3893355
4403.291805,3895519
4403.326081,3897765
4403.359416,3899949
4403.391989,3902084
4403.426664,3904357
4403.459600,3906515
4403.492217,3908653
4403.526129,3910875
4403.559508,3913062
4403.592333,3915214
4403.626838,3917475
4403.660414,3919675
4403.694039,3921879
4403.727315,3924060
4403.759711,3926183
4403.795394,3928521
4403.827452,3930622
4403.862440,3932915
4403.896423,3935142
4403.928025,3937213
4403.962609,3939480
4403.995898,3941661
4404.029927,3943891
4404.061894,3945986
4404.096256,3948238
4404.128644,3950361
4404.166860,3952865
4404.201348,3955125
4404.234099,3957272
4404.269250,3959575
4404.301169,3961667
4404.333242,3963769
4404.369251,3966129
4404.401243,3968226
4404.433290,3970326
4404.469250,3972682
4404.501270,3974781
4404.537369,3977147
4404.569540,3979255
4404.601468,3981347
4404.637473,3983707
4404.669883,3985831
4404.701423,3987898
4404.737496,3990262
4404.769821,3992380
4404.805856,3994742
4404.837472,3996814
4404.869252,3998897
4404.905662,4001283
4404.937840,4003391
4404.973662,4005739
4405.005349,4007816
4405.037550,4009926
4405.073845,4012305
4405.105429,4014374
4405.137746,4016492
4405.173519,4018837
4405.205225,4020914
4405.241991,4023324
4405.273648,4025399
4405.305442,4027482
4405.341773,4029863
4405.373357,4031933
4405.405445,4034036
4405.441523,4036400
4405.473495,4038496
4405.509602,4040862
4405.541463,4042950
4405.573897,4045075
4405.609667,4047420
4405.641392,4049499
4405.673411,4051597
4405.709071,4053934
4405.741355,4056050
4405.777675,4058430
4405.811910,4060674
4405.842362,4062669
4405.877119,4064947
4405.909423,4067064
4405.943388,4069290
4405.977164,4071504
4406.009647,4073632
4406.045699,4075995
4406.077276,4078064
4406.109870,4080200
4406.145563,4082540
4406.177478,4084631
4406.211544,4086864
4406.245422,4089084
4406.277604,4091193
4406.313392,4093538
4406.345355,4095633
4406.378443,4097801
4406.413627,4100107
4406.445801,4102216
4406.479175,4104403
4406.513699,4106665
4406.546535,4108817
4406.581319,4111097
4406.613567,4113210
4406.647082,4115407
4406.681713,4117676
4406.713653,4119769
4406.749345,4122108
4406.781831,4124237
4406.817415,4126569
4406.849542,4128675
4406.881738,4130785
4406.915225,4132979
4406.949748,4135242
4406.981419,4137317
4407.017537,4139684
4407.049758,4141796
4407.082351,4143932
4407.117578,4146241
4407.149850,4148355
4407.182238,4150478
4407.217724,4152804
4407.250606,4154959
4407.285344,4157235
4407.317238,4159325
4407.351415,4161565
4407.385454,4163796
4407.417795,4165915
4407.450745,4168075
4407.485142,4170329
4407.519037,4172550
4407.553478,4174807
4407.585655,4176916
4407.619133,4179110
4407.653492,4181362
4407.685483,4183458
4407.719084,4185660
4407.753220,4187897
4407.786343,4190068
4407.822865,4192462
4407.853708,4194483
4407.887095,4196671
4407.921614,4198933
4407.954471,4201086
4407.987476,4203249
4408.021807,4205499
4408.055129,4207683
4408.090040,4209971
4408.121526,4212034
4408.155471,4214259
4408.189668,4216500
4408.222597,4218658
4408.257443,4220942
4408.289732,4223058
4408.323158,4225248
4408.357689,4227511
4408.390720,4229676
4408.423545,4231827
4408.457646,4234062
4408.491124,4236256
4408.525445,4238505
4408.557172,4240584
4408.592088,4242873
4408.625915,4245089
4408.658489,4247224
4408.691502,4249388
4408.725590,4251622
4408.758927,4253806
4408.794113,4256112
4408.826183,4258214
4408.860207,4260444
4408.893532,4262628
4408.927094,4264827
4408.960580,4267022
4408.994654,4269255
4409.028340,4271462
4409.061904,4273662
4409.095118,4275839
4409.127417,4277955
4409.161688,4280201
4409.194959,4282382
4409.228066,4284551
4409.262217,4286789
4409.295764,4288988
4409.329547,4291202
4409.362602,4293368
4409.395851,4295547
4409.430351,4297808
4409.462978,4299946
4409.496212,4302124
4409.530418,4304366
4409.563215,4306515
4409.597631,4308771
4409.631085,4310963
4409.664202,4313134
4409.697223,4315298
4409.731293,4317530
4409.765934,4319801
4409.800552,4322069
4409.832193,4324143
4409.865766,4326343
4409.898495,4328488
4409.933100,4330756
4409.966560,4332949
4409.999076,4335080
4410.033342,4337325
4410.066894,4339524
4410.099568,4341665
4410.133343,4343879
4410.167064,4346089
4410.201363,4348336
4410.234212,4350489
4410.267404,4352664
4410.301684,4354911
4410.334375,4357053
4410.367772,4359242
4410.402086,4361491
4410.435294,4363667
4410.468439,4365839
4410.502651,4368081
4410.535888,4370259
4410.569823,4372483
4410.602733,4374640
4410.636939,4376882
4410.670386,4379074
4410.703697,4381257
4410.736931,4383435
4410.771192,4385680
4410.807512,4388060
4410.839451,4390153
4410.872155,4392297
4410.906488,4394547
4410.939120,4396685
4410.972428,4398868
4411.006748,4401117
4411.039890,4403289
4411.074710,4405571
4411.108172,4407764
4411.142549,4410017
4411.174305,4412098
4411.208377,4414331
4411.242586,4416573
4411.276018,4418764
4411.309554,4420962
4411.342796,4423140
4411.376220,4425331
4411.409909,4427538
4411.442920,4429702
4411.476601,4431909
4411.512035,4434231
4411.543889,4436319
4411.578360,4438578
4411.610763,4440701
4411.644154,4442890
4411.678316,4445129
4411.711319,4447291
4411.746283,4449583
4411.779325,4451748
4411.816188,4454164
4411.845722,4456099
4411.879616,4458321
4411.912645,4460485
4411.946196,4462684
4411.980368,4464923
4412.014193,4467140
4412.047207,4469304
4412.080468,4471484
4412.114391,4473707
4412.147542,4475879
4412.180079,4478012
4412.214921,4480295
4412.248900,4482522
4412.280770,4484610
4412.314585,4486826
4412.348788,4489068
4412.382494,4491277
4412.415898,4493466
4412.449623,4495676
4412.483010,4497864
4412.516439,4500055
4412.550286,4502273
4412.584909,4504542
4412.617119,4506653
4412.650780,4508859
4412.686203,4511180
4412.717712,4513245
4412.751415,4515454
4412.785109,4517662
4412.821673,4520058
4412.851740,4522029
4412.885916,4524269
4412.919654,4526480
4412.952475,4528631
4412.986457,4530858
4413.020144,4533065
4413.052492,4535185
4413.086234,4537396
4413.119444,4539573
4413.153992,4541837
4413.186832,4543989
4413.219990,4546162
4413.253715,4548372
4413.287782,4550605
4413.320369,4552740
4413.355109,4555017
4413.387630,4557148
4413.420974,4559334
4413.455195,4561576
4413.487771,4563711
4413.522104,4565961
4413.555469,4568148
4413.588773,4570330
4413.622088,4572514
4413.656205,4574749
4413.690040,4576967
4413.723487,4579159
4413.756980,4581354
4413.794146,4583789
4413.824758,4585796
4413.858091,4587980
4413.892106,4590209
4413.926280,4592449
4413.958632,4594569
4413.992039,4596758
4414.026267,4599001
4414.060642,4601254
4414.092495,4603342
4414.127264,4605620
4414.160526,4607800
4414.193497,4609961
4414.227469,4612187
4414.261283,4614403
4414.294623,4616588
4414.327655,4618753
4414.362063,4621008
4414.395065,4623171
4414.428005,4625329
4414.462381,4627582
4414.495242,4629736
4414.529513,4631982
4414.563021,4634178
4414.596303,4636359
4414.629707,4638548
4414.662982,4640729
4414.697290,4642977
4414.730016,4645122
4414.763741,4647332
4414.800933,4649769
4414.832390,4651831
4414.864693,4653948
4414.898186,4656143
4414.932454,4658388
4414.966060,4660591
4414.998569,4662721
4415.032758,4664962
4415.066237,4667156
4415.098936,4669299
4415.133000,4671531
4415.167224,4673774
4415.199635,4675898
4415.233742,4678133
4415.267606,4680353
4415.300472,4682507
4415.334871,4684761
4415.368192,4686945
4415.403257,4689243
4415.434336,4691279
4415.468851,4693541
4415.502895,4695772
4415.535686,4697921
4415.568759,4700089
4415.602878,4702325
4415.635916,4704490
4415.669947,4706720
4415.703543,4708922
4415.736606,4711089
4415.770364,4713301
4415.807295,4715721
4415.838293,4717753
4415.870791,4719882
4415.904003,4722059
4415.938462,4724317
4415.970954,4726447
4416.004505,4728645
4416.039124,4730914
4416.072334,4733090
4416.105327,4735253
4416.138690,4737439
4416.172861,4739679
4416.206773,4741901
4416.240665,4744122
4416.274448,4746336
4416.308036,4748537
4416.340015,4750633
4416.374499,4752893
4416.406944,4755019
4416.440212,4757199
4416.473867,4759405
4416.507677,4761621
4416.540542,4763774
4416.574775,4766018
4416.609132,4768270
4416.641614,4770398
4416.674665,4772564
4416.709951,4774877
4416.742490,4777009
4416.777430,4779299
4416.811589,4781538
4416.842303,4783550
4416.876149,4785769
4416.909822,4787975
4416.943010,4790150
4416.976459,4792342
4417.011121,4794614
4417.043963,4796766
4417.079193,4799075
4417.114785,4801408
4417.149743,4803698
4417.183322,4805899
4417.215446,4808004
4417.250148,4810279
4417.282228,4812381
4417.316146,4814604
4417.350447,4816852
4417.383960,4819048
4417.416986,4821212
4417.450382,4823401
4417.485204,4825683
4417.518841,4827887
4417.552163,4830071
4417.585559,4832260
4417.618713,4834432
4417.651866,4836605
4417.685555,4838813
4417.719869,4841062
4417.751800,4843154
4417.785641,4845372
4417.824173,4847897
4417.856203,4849996
4417.886260,4851966
4417.920646,4854220
4417.952947,4856336
4417.986859,4858559
4418.020930,4860792
4418.055137,4863033
4418.087491,4865154
4418.121827,4867404
4418.154905,4869572
4418.188534,4871776
4418.221754,4873953
4418.256099,4876204
4418.288391,4878320
4418.321805,4880510
4418.355265,4882702
4418.389801,4884966
4418.423236,4887157
4418.455731,4889286
4418.489644,4891509
4418.523250,4893711
4418.556299,4895877
4418.591234,4898167
4418.622961,4900246
4418.656751,4902460
4418.690974,4904703
4418.725697,4906979
4418.758336,4909118
4418.796380,4911611
4418.826827,4913606
4418.858520,4915683
4418.892162,4917888
4418.925925,4920101
4418.958999,4922268
4418.993017,4924497
4419.027496,4926757
4419.060551,4928923
4419.093935,4931111
4419.127994,4933343
4419.160939,4935502
4419.196540,4937835
4419.228367,4939921
4419.262532,4942160
4419.294914,4944282
4419.328215,4946465
4419.362577,4948717
4419.395273,4950859
4419.429879,4953127
4419.462887,4955290
4419.496148,4957470
4419.529329,4959645
4419.563424,4961879
4419.598168,4964156
4419.630917,4966302
4419.664222,4968485
4419.697777,4970684
4419.732006,4972927
4419.764960,4975087
4419.800465,4977414
4419.833739,4979594
4419.867068,4981778
4419.901927,4984063
4419.935207,4986244
4419.967526,4988362
4420.002129,4990630
4420.035053,4992787
4420.069381,4995037
4420.102977,4997239
4420.135453,4999367
4420.168810,5001553
4420.203000,5003794
4420.236175,5005968
4420.270368,5008209
4420.303920,5010407
4420.336231,5012525
4420.370964,5014801
