pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
24123.483484,107,0,0.0,0.3987173318867563,0.34325470924367896,82.74728392750745,3d c++,255.17909240752402,315.2377395630341,58.45188903239524,82.74728392750745,35.310493469225754,2.0,0.0,1,-1152608.9385442429,931643.3406341468,8784200.457695356,12.0,-1.555121070989764,1.8538143573712618,15.190774964600664,0.6442737663170959,0.3166866979192122,-0.6961471463682155,1.0,1.8930306769209344,-0.8240781832072402,238.6474004846516,305.7565675982668,0.0016939504137755018,0.0016939504137755018,90.0
24123.515589000002,107,0,0.0,0.3983071923258287,0.3443931579588517,81.79361725044238,3d c++,254.91660308853034,314.69128417975116,58.86056518690267,81.79361725044238,35.70197296141545,2.0,0.0,1,-1152608.9385442429,931643.3406341468,8784200.457695356,12.0,-1.5804433696906708,1.8616340271604117,15.366020676807215,0.6319272174914459,0.3114196850364747,-0.7097082298841558,1.0,1.8874829710468,-0.8433081159616412,238.6474004846516,305.7565675982668,0.0016939504137755018,0.0016939504137755018,90.0
24123.547408000002,108,0,0.0,0.3983073234556974,0.34569207827246395,82.70202636815812,3d c++,254.91668701164636,314.0678024292173,58.54702758858018,82.70202636815812,34.29987716675368,2.0,0.0,1,-1152608.9385442429,931643.3406341468,8784200.457695356,12.0,-1.5617742530536285,1.8252397783743044,15.19531906506516,0.6508294491878888,0.3065371189965637,-0.6945905432318207,1.0,1.8823491975583773,-0.817912673283448,238.6474004846516,305.7565675982668,0.0016939504137755018,0.0016939504137755018,90.0
24123.579296,109,0,0.878989417686846,0.39872487640996124,0.34625177112317074,82.69540961449694,3d c++,255.18392090237518,313.79914986087806,59.03221915678011,82.69540961449694,35.411513150357315,5.018995572141155,0.9948167413756814,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-4.036763561655363,4.471486423719634,38.13060039831316,-0.48946055317255854,-0.4832252311402466,-0.7258937545381338,2.5094977860705776,1.0664614538374428,-2.1640558476337493,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24123.611451,110,0,0.9785434409872547,0.39858895148034273,0.3456826227455053,84.12222184393313,3d c++,255.09692894741934,314.07234108215744,60.06987055234045,84.12222184393313,35.280571482743404,5.104470935434806,0.948139338620857,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-4.043455360909263,4.485485258233229,38.12580874602835,-0.4900182031103836,-0.4820586615974471,-0.7262930588952016,2.552235467717403,1.067793431514417,-2.1643287753239178,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24123.6442,110,0,0.9997221992728916,0.39894649653580655,0.3455745996236176,83.99105996453646,3d c++,255.32575778291618,314.12419218066356,60.08667604180342,83.99105996453646,35.31893627088296,5.0950767053139066,0.9624646225536937,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-4.027958760055203,4.487465666988477,38.11406091274332,-0.4887268197058785,-0.48189362753450976,-0.7272720450022873,2.5475383526569533,1.0679817869278154,-2.1624821601150117,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24123.679398,111,0,0.9997080856623654,0.39861691320665427,0.34541945253147266,84.28476858986697,3d c++,255.11482445225872,314.19866278489314,60.225860134936156,84.28476858986697,35.23293842030336,5.113472315905594,0.9653548434733872,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-4.042005691789288,4.492365403951858,38.120268751784565,-0.48989739735038557,-0.4814853161208946,-0.7267547250821838,2.556736157952797,1.06844771396712,-2.163919910861916,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24123.711445,112,0,0.9996330721694141,0.39898213233627133,0.3450753710997603,84.4989523453762,3d c++,255.34856469521367,314.36382187211507,60.51814049624687,84.4989523453762,35.226419109292785,5.1243317106326085,0.9645276169385153,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-4.026239621780185,4.500285785877494,38.1044258892744,-0.4885835581829604,-0.48082528429375837,-0.7280749636246971,2.5621658553163043,1.069200628892975,-2.161835794408371,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24123.743354000002,113,0,0.9923301427421749,0.40548295937242446,0.34123533319312804,83.67605421343211,3d c++,259.50909399835166,316.2070400672985,62.06616565614678,83.67605421343211,35.55826991842595,5.044393811290162,0.933311026808259,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-3.7458289932430073,4.58590073350995,37.86783502579394,-0.4652160058048622,-0.47369070532438695,-0.7477908689147356,2.522196905645081,1.0773195575169054,-2.127322287584283,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24123.775319,113,0,0.7555347904356638,0.4275170674648693,0.32108559891795874,83.77906618705663,3d c++,273.6109231775163,325.8789125193798,69.00280508988186,83.77906618705663,35.05007368991996,4.947169643138817,0.9326952549512768,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-2.8224030366217576,5.070429173586466,37.081475718996664,-0.38826384275309145,-0.4333133353180107,-0.8133208111478422,2.4735848215694083,1.1226303802965605,-2.016185492605683,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24123.810557,114,0,0.0,0.5,0.5,0.0,3d c++,320.0,240.0,0.0,0.0,90.0,0.0,0.9326952549512768,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24123.839391,115,0,0.0,0.5,0.5,0.0,3d c++,320.0,240.0,0.0,0.0,90.0,0.0,0.9326952549512768,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24123.875497,116,0,0.7592235197458623,0.4282781256066091,0.32126653434037133,85.05726534918139,3d c++,274.0980003882298,325.79206351662174,70.17349243161208,85.05726534918139,35.258156960914654,5.0218246328598495,0.9325221073396839,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-2.793854771467431,5.061850762814466,37.0724673261696,-0.3858848206568975,-0.43402820288234395,-0.8140715105500972,2.5109123164299247,1.1218370274081964,-2.0134434066627946,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24123.907446,116,0,0.9887589176028814,0.42800267001507386,0.3212074062661142,86.39810241055729,3d c++,273.92170880964727,325.82044499226515,71.21789282879104,86.39810241055729,35.19648161127208,5.1014867558214565,0.9291075709179419,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-2.8064825070441355,5.062206395141401,37.07827338986361,-0.3869371319549562,-0.4339985668550994,-0.81358767190893,2.5507433779107282,1.1218699231968299,-2.014728918363027,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24123.939402,117,0,0.9468987434802631,0.4286967743161629,0.32185625658005046,86.25039468144888,3d c++,274.36593556234425,325.50899684157577,71.17320965553768,86.25039468144888,35.502334330538055,5.0931270244657885,0.9325689488015931,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-2.779291240366234,5.043222312117083,37.07552493644591,-0.38467119306513115,-0.43558057377379256,-0.8138167096937383,2.5465635122328942,1.1201131759391292,-2.0123463447734875,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24123.971326,118,0,0.958509423266486,0.42919903676438115,0.32248984627649746,86.6061761324033,3d c++,274.68738352920394,325.2048737872812,71.5021676211273,86.6061761324033,35.769869551616296,5.114881971125448,0.9362464103779722,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-2.7603802972694798,5.024406064215465,37.0766937586742,-0.3830952811404016,-0.4371485944322608,-0.8137193078413806,2.557440985562724,1.1183704849216576,-2.0108084751356756,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.003532,119,0,0.9747366169593097,0.42891820303564365,0.3228686555314747,87.30146890677109,3d c++,274.50764994281195,325.0230453448921,71.978202086237,87.30146890677109,35.81346465183276,5.1575316848661,0.9401464598964293,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-2.772855163694281,5.013877698625125,37.08824342152195,-0.38413485334246833,-0.43802595823145574,-0.812756835937401,2.57876584243305,1.1173947427812738,-2.0123107796463326,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.035432,119,0,0.7915928156007488,0.42880258265997906,0.3236861395947559,88.02835597136387,3d c++,274.4336529023866,324.63065299451716,72.4685076452166,88.02835597136387,36.00239965381958,5.202931195117519,0.9402257841769956,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-2.7792537165646714,4.991063959889425,37.10360366101793,-0.3846680660816676,-0.4399271031260974,-0.811476815979403,2.6014655975587595,1.1152788289058582,-2.013456666877631,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.067613,120,0,0.8811243437570523,0.4284363176242222,0.3231321345347441,87.81836925086316,3d c++,274.1992432795022,324.8965754233228,72.27822889218072,87.81836925086316,35.784944870857586,5.189728617447795,0.9409098266148108,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-2.793019092890166,5.007209266735333,37.101399410229455,-0.3858151807754588,-0.4385816608889384,-0.8116605035451093,2.5948643087238974,1.1167764894986179,-2.0145225155346322,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.103374000002,121,0,0.031327645725643026,0.45204904805536855,0.351592931655594,55.13444537126447,3d c++,289.31139075543587,311.23539280531486,46.27884562935648,55.13444537126447,48.53285321780472,3.281649167155117,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.85552563733725,4.2358567982981565,37.14834672838404,-0.3076907261460491,-0.5028610332587031,-0.8077482270322273,1.6408245835775586,1.0438907518887508,-1.93475054271104,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.135517,122,0,0.27258641221237134,0.4505758991112375,0.32376328923946585,54.879193729653046,3d c++,288.368575431192,324.5936211650564,47.758324586031556,54.879193729653046,40.95020689723903,3.221169611043363,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.891571355933012,4.983110924216703,36.73457890930925,-0.3106945360290293,-0.44058985609882434,-0.8422288786217933,1.6105848055216816,1.1145406906413418,-1.92420449235397,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.167196000002,122,0,0.1389078456252052,0.4481762798806341,0.31017596714256634,56.05983935764752,3d c++,286.8328191236058,331.11553577156815,49.2395400997783,56.05983935764752,36.32373981951973,3.2706771587163446,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.9758256059620198,5.347728116132446,36.58298521458463,-0.31771572353144656,-0.41020509010584566,-0.8548616865155113,1.6353385793581723,1.1481173948249088,-1.9266333360765227,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.19932,123,0,0.21334650242647646,0.44653746869308186,0.31930956763964113,54.26608014336419,3d c++,285.7839799635724,326.73140753297224,47.060802277796064,54.26608014336419,38.629491315678194,3.1812967245745343,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-2.044517963819348,5.1099036538697185,36.726627701680016,-0.323440086686224,-0.4300237952944064,-0.8428914792575628,1.5906483622872671,1.126277193321207,-1.9371958918037264,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.231435,124,0,0.24241589152233914,0.44701787311938307,0.3223566499769073,54.841889059162646,3d c++,286.09143879640516,325.2688080110845,47.444038394746684,54.841889059162646,39.62075911424886,3.2195161740805633,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-2.0285490923330283,5.027313982670361,36.76305073331247,-0.32210934739569724,-0.4369062678943527,-0.8398562266215248,1.6097580870402817,1.1186399018209983,-1.9370235632369746,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.263435,125,0,0.1101547550719746,0.4421061940407867,0.3056920229029977,55.543340949803365,3d c++,282.9479641861035,333.2678290065611,48.36026834239023,55.543340949803365,33.606946454193896,3.2387035383815803,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-2.20722276440359,5.479853555215837,36.60907922066458,-0.3369988200682441,-0.3991946368488964,-0.8526871860088487,1.6193517691907902,1.160158035645591,-1.9471750218550492,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.299384,126,0,0.07106116441984174,0.4559862702626932,0.2839094120207014,56.27959283265669,3d c++,291.8312129681237,343.7234822300633,51.16461836355684,56.27959283265669,29.101694571327116,3.2381901276155602,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.6616782411755804,6.026737955379769,36.175772025782194,-0.2915367764659099,-0.3536209368352354,-0.8887961189157143,1.6190950638077801,1.2093569919326401,-1.8877510597553329,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.331306,126,0,0.07590126710846053,0.44889186522242613,0.23568789679664126,57.02889393478899,3d c++,287.2907937423527,366.8698095376122,51.94903982802812,57.02889393478899,10.584890779198744,3.2246872028670555,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.9105382319917343,7.313413289559876,35.8315475651469,-0.3122751090339228,-0.2463979923202265,-0.9174814906353225,1.6123436014335277,1.321834432802466,-1.8988585776077336,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.363352,127,0,0.1862034599485426,0.4696971188819318,0.2630874343429068,56.4772943290229,3d c++,300.60615608443635,353.71803151540473,52.89975589719754,56.4772943290229,22.69832301972366,3.2117782849202365,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.1367071858026974,6.548733381455018,35.827278003733014,-0.24778918851816964,-0.31012131799563125,-0.9178372874198126,1.6058891424601183,1.2554756874802524,-1.8344808656510945,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.395458,128,0,0.16690786242013717,0.4675975734561371,0.26533705295649523,57.19758281558853,3d c++,299.26244701192775,352.6382145808823,53.38125301712861,57.19758281558853,23.453085876433363,3.257077847668538,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.2165062854164532,6.4928562055033,35.868208226002054,-0.25443911348598275,-0.31477774932494124,-0.9144264355640598,1.628538923834269,1.2505738356273421,-1.8421814762981978,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.427396,129,0,0.2835352246353427,0.4669732957320492,0.2650818673933074,56.91420274171097,3d c++,298.8629092685115,352.76070365121245,53.0716096257235,56.91420274171097,23.26612461872284,3.24090753926791,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.2396931836771479,6.500894730727914,35.87192090634103,-0.2563713550077073,-0.31410787222289005,-0.9141170455358115,1.620453769633955,1.251279506923351,-1.8442295980907288,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.459274,130,0,0.2014527675646239,0.4693274480348729,0.26492474760092766,57.122650665666164,3d c++,300.3695667423187,352.8361211515547,53.45192620897215,57.122650665666164,23.476844569811675,3.251316716261702,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.151450870815964,6.500672558448201,35.84763081838064,-0.2490178289359419,-0.3141263865795327,-0.9161412195325108,1.625658358130851,1.2512600054866028,-1.8361959165308224,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.491439,130,0,0.18518449625525515,0.4686761720130127,0.2649545702670848,56.839964117643085,3d c++,299.9527500883281,352.8218062717993,53.137172512443584,56.839964117643085,23.410956772078194,3.23559384819251,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.175712104701286,6.50124665498061,35.85405712096608,-0.2510395984263854,-0.3140785452018319,-0.915605694317057,1.617796924096255,1.2513103972367279,-1.8383988411670371,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.527458,131,0,0.24178022049288567,0.468246123010446,0.264913919114928,57.1565609147941,3d c++,299.67751872668543,352.84131882483456,53.39968363529971,57.1565609147941,23.345459543001553,3.253790929928146,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.1920196594737364,6.502841308947718,35.857994217388,-0.25239856132408967,-0.3139456573712397,-0.9152776029485644,1.626895464964073,1.2514503647679096,-1.8398706005166283,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.55936,132,0,0.1788702605160134,0.46788401671390084,0.2648561106301809,57.03834020273021,3d c++,299.44577069689655,352.86906689751316,53.261888440944055,57.03834020273021,23.27674430251227,3.2471667064947023,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.2055173909580204,6.505093530397801,35.86095277347886,-0.2535233722811133,-0.3137579722503995,-0.9150310566076594,1.6235833532473511,1.2516480379225219,-1.841081633333911,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.591333,133,0,0.057356996881994644,0.49558578123228336,0.28906736182453474,56.6000821547931,3d c++,317.17489998866137,341.2476663242233,54.381350134808876,56.6000821547931,42.33034064202106,3.253413360725097,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-0.17471312467455768,5.831619712898137,35.875329628237786,-0.1676230167574914,-0.3698807903753714,-0.9138329853777485,1.6267066803625485,1.1919156188057725,-1.7522081748407319,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.623436,133,0,0.2073973433495836,0.4946636271929529,0.2924525202477476,56.42894981319456,3d c++,316.5847214034899,339.62279028108117,54.062747006623745,56.42894981319456,43.95135003702194,3.248599892527002,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-0.2091837790737474,5.74406209620036,35.91757724401582,-0.1704955712907572,-0.3771772584335195,-0.9103123507295793,1.624299946263501,1.184049781636525,-1.7559447666507098,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.655479,134,0,0.14587995012497895,0.4846352576600902,0.2506556477523755,58.00173315578913,3d c++,310.1665649024577,359.6852890788598,55.447834676836244,58.00173315578913,17.609072496157864,3.273766645072924,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-0.5786138440859683,6.849535996302912,35.595655796866936,-0.20128141004177552,-0.2850544334249734,-0.9371391379919856,1.636883322536462,1.2817331095531372,-1.7823649168592537,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.687417,135,0,0.14509619422851425,0.45203637875371694,0.23371281846988212,57.22643828951582,3d c++,289.30328240237884,367.8178471344566,52.40991665371474,57.22643828951582,9.9531811938554,3.2307038291893586,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.7912746952376193,7.357732431209761,35.77990883858807,-0.3023364809710799,-0.24270473051606947,-0.9217847178485582,1.6153519145946793,1.3256433499302838,-1.8877305022128208,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.723466,136,0,0.24360736523966184,0.45384677128828493,0.23750367495274027,57.19359528950809,3d c++,290.46193362450236,365.9982360226847,52.51523487812423,57.19359528950809,11.386080903646885,3.2312707313027493,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.7243396064353178,7.253424555428959,35.786114971864876,-0.2967585569042214,-0.251397053497803,-0.9212675400754912,1.6156353656513747,1.3166729316343768,-1.8824210224577806,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.755391,137,0,0.27114091004254126,0.463092101082636,0.256560613616018,57.19136534848585,3d c++,296.37894469288705,356.8509054643114,53.123828840005345,57.19136534848585,19.29777304178198,3.247248698128483,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.3829580992045483,6.731914270844056,35.8361445775942,-0.2683100979683239,-0.2948562438798781,-0.917098406264714,1.6236243490642415,1.2714912562622813,-1.8554173391600974,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.787325,137,0,0.279002870600026,0.45951181944628255,0.263074742277142,56.953074077580716,3d c++,294.08756444562084,353.72412370697185,52.5270432285757,56.953074077580716,21.589656690541887,3.244937305342999,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.5198264484211308,6.5678751799830355,35.93141355220179,-0.2797157937363726,-0.3085261681182967,-0.9091593250474153,1.6224686526714995,1.2571531034633985,-1.8692695988278223,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.819366,138,0,0.08718542071353741,0.4535711060712696,0.22301204767408345,57.065931664731124,3d c++,290.28550788561256,372.95421711643996,52.413223822953015,57.065931664731124,6.098111255411567,3.2095023303969588,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.7299764199409966,7.636704478097975,35.69040048672778,-0.29722829136302803,-0.21945705994205159,-0.9292437471702489,1.6047511651984794,1.3495383976472366,-1.8803726477519898,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.851388,139,0,0.2771657824376231,0.4642317748714283,0.25812965068990823,57.10085313183524,3d c++,297.1083359177141,356.097767668844,53.113886634932214,57.10085313183524,20.04263754695802,3.243483749651302,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.3405935467964902,6.68852780988781,35.83786660593003,-0.26477971860098576,-0.29847178229289867,-0.9169549039033945,1.621741874825651,1.2677052775645996,-1.8519093831830742,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.883468,140,0,0.06801443901769223,0.47840606012105347,0.2624649725313847,57.652648801318755,3d c++,306.17987847747423,354.01681318493536,54.64806927222132,57.652648801318755,23.308120976332617,3.2739058552788047,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-0.8118181698467135,6.549819599563716,35.74430479687285,-0.22071510385517104,-0.3100307998199065,-0.9247517213248267,1.6369529276394024,1.2555708984371636,-1.8050880812058776,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.915394,140,0,0.14344468394902318,0.4776838219573786,0.26157964886749663,56.97131515061889,3d c++,305.7176460527223,354.4417685436016,53.96039075621255,56.97131515061889,22.797759153375054,3.2341546381584654,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-0.838202858893131,6.574654495131671,35.742335385685806,-0.2229138279423725,-0.30796122518924357,-0.9249158389237468,1.6170773190792327,1.257746962948838,-1.8072959394116954,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.951326000002,141,0,0.2421778480106079,0.48128121297858917,0.26106234057230404,56.56509122976168,3d c++,308.01997630629705,354.69007652529405,53.824488398844544,56.56509122976168,22.83792661536974,3.2090766134997493,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-0.7039420839522383,6.583009516308772,35.708063429113444,-0.2117254300306315,-0.30726497342448517,-0.9277718353047771,1.6045383067498746,1.2584786953212594,-1.7951625706123717,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24124.983338000002,142,0,0.183303671769837,0.4815723806934926,0.25635557204820403,56.916182358429054,3d c++,308.2063236438353,356.94932541686205,54.20434017432758,56.916182358429054,20.451886917940527,3.2219133109490845,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-0.6925333575817081,6.705583068867477,35.66562669621064,-0.2107747028330873,-0.2970505107112598,-0.9313082297133444,1.6109566554745423,1.2691940808315496,-1.7933678546608554,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24125.015417000002,143,0,0.1743141457494076,0.46483833401066,0.2615907535550268,56.741078610484664,3d c++,297.4965337668224,354.4364382935871,52.78745892542331,56.741078610484664,21.545045202403557,3.2273902009054107,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.3186798334259857,6.596679777614199,35.8618669695186,-0.2629535758201104,-0.3061257849823663,-0.9149548736043474,1.6136951004527054,1.259675563661363,-1.8506492839905404,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24125.047461000002,144,0,0.20313569553465713,0.46322641113625895,0.26099011913716774,56.86745199281244,3d c++,296.46490312720573,354.72474281415947,52.78322089670135,56.86745199281244,21.132871373421054,3.234752838715282,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.3791453222434769,6.615445145552745,35.87315427034916,-0.2679923665549014,-0.30456200432082076,-0.9140142652018007,1.617376419357641,1.2613177729427394,-1.8560063821338144,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24125.079438,144,0,0.15762340700513244,0.46035984350180537,0.2608164263582383,56.65353109426461,3d c++,294.6302998411554,354.8081153480456,52.35343121309333,56.65353109426461,20.77373208363528,3.224227312969594,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.4868403897681672,6.6257970039641165,35.901852634578034,-0.2769669555152922,-0.3036993494532065,-0.9116227348493945,1.612113656484797,1.262223323486022,-1.8657517399553534,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24125.111362,145,0,0.20469936357323146,0.45996159507783724,0.25607629163341916,56.53778429640958,3d c++,294.37542084981584,357.0833800159588,52.27119911902889,56.53778429640958,18.840674678046327,3.211631924079839,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.5000951155352247,6.751363108232246,35.86483965990489,-0.27807151599588037,-0.2932355074308624,-0.9147071494054901,1.6058159620399195,1.2731869577046764,-1.8659193369922955,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24125.14737,146,0,0.2714915853997565,0.45965030868588447,0.25568023374185456,57.25529130405918,3d c++,294.17619755896607,357.2734878039098,52.9120510329839,57.25529130405918,18.663347276510407,3.2521111091037582,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.512146201865512,6.76192519295987,35.865128920229274,-0.279075773190071,-0.29235533370356037,-0.9146830443784579,1.6260555545518791,1.2741074729508608,-1.8669314053043486,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24125.179360000002,147,0,0.1623680960023408,0.46227328590656225,0.25479038318410974,56.92031052973902,3d c++,295.8549029801998,357.70061607162734,52.825079042666225,56.92031052973902,18.50714446634501,3.2300558685001413,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-1.4129781043882688,6.780257453160171,35.82953365132818,-0.2708117650669673,-0.29082764535353517,-0.9176493167868824,1.6150279342500706,1.2757045664923845,-1.8577651525313996,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24125.211413,147,0,0.10842978928708141,0.47650065858298696,0.24867974768743828,57.28509254645482,3d c++,304.96042149311165,360.6337211100296,54.24822468907576,57.28509254645482,16.58343642806895,3.234046985893259,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-0.8799178285688714,6.914469311346875,35.644951534987186,-0.22639007541535078,-0.27964332383797647,-0.933031159815298,1.6170234929466294,1.287373735135202,-1.808835413046475,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
24125.243505000002,148,0,0.10901209820606277,0.4819909734032173,0.24772365021156995,56.8007985590991,3d c++,308.47422297805906,361.09264789844644,54.14136683204169,56.8007985590991,16.155972926232906,3.2028167781969903,1.0,1,1.836763076415339,10.270189197402594,46.84132545277077,12.0,-0.6756402442956226,6.931077959657188,35.59240702938255,-0.20936694339258013,-0.2782592698121172,-0.9374098686156849,1.6014083890984951,1.2888149999573604,-1.7905361136658011,344.311718260956,375.9380256822548,317.6682097735092,317.6682097735092,90.0
