world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans
353,24134.058821,"[[ 1.98598541e-03  1.52728340e-04 -1.40478647e+00]
 [ 5.69639837e-05 -3.65916724e-03  2.80240760e+00]
 [-6.57511626e-05  5.35785692e-05  1.00101168e+00]]","[[ 5.24071978e+02  3.13574841e+01  6.47677529e+02]
 [ 3.31626401e+01 -2.60540499e+02  7.75942094e+02]
 [ 3.26485051e-02  1.60049862e-02  1.00000000e+00]]",3,"[[ 2.30152083e-03  5.70234462e-05 -1.61426947e+00]
 [ 1.78471357e-04 -4.24535507e-03  3.06600437e+00]
 [ 5.28120330e-05 -1.11343206e-04  1.04754887e+00]]","[[ 4.19779068e+02 -1.22690629e+01  6.82787750e+02]
 [ 2.55962285e+00 -2.55211237e+02  7.50905961e+02]
 [-2.08910439e-02 -2.65076734e-02  1.00000000e+00]]"
354,24134.101571,"[[ 1.98794752e-03  1.52051495e-04 -1.40545769e+00]
 [ 5.80630548e-05 -3.66035537e-03  2.80177248e+00]
 [-6.34299792e-05  5.33837718e-05  9.99670548e-01]]","[[ 5.22786208e+02  3.11622311e+01  6.47657787e+02]
 [ 3.23605503e+01 -2.60540046e+02  7.75710876e+02]
 [ 3.14431491e-02  1.58904652e-02  1.00000000e+00]]",3,"[[ 2.30341396e-03  5.63950990e-05 -1.61498724e+00]
 [ 1.79558808e-04 -4.24559291e-03  3.06462601e+00]
 [ 5.52198656e-05 -1.10948868e-04  1.04558945e+00]]","[[ 4.18727922e+02 -1.22800020e+01  6.82747768e+02]
 [ 1.89147450e+00 -2.55131391e+02  7.50712433e+02]
 [-2.19132304e-02 -2.64237927e-02  1.00000000e+00]]"
355,24134.145128,"[[ 1.98428081e-03  1.51888685e-04 -1.40257756e+00]
 [ 5.74639495e-05 -3.66352820e-03  2.80452503e+00]
 [-6.71162549e-05  4.71110633e-05  1.00691251e+00]]","[[ 5.24989450e+02  3.00920053e+01  6.47469002e+02]
 [ 3.38119994e+01 -2.61584218e+02  7.75681528e+02]
 [ 3.34114494e-02  1.42447066e-02  1.00000000e+00]]",3,"[[ 2.29999724e-03  5.64818936e-05 -1.61238392e+00]
 [ 1.79204549e-04 -4.24940037e-03  3.06760307e+00]
 [ 5.18774965e-05 -1.17954651e-04  1.05313417e+00]]","[[ 4.20427616e+02 -1.33594405e+01  6.82602666e+02]
 [ 3.02408827e+00 -2.56124390e+02  7.50677341e+02]
 [-2.03715990e-02 -2.80287258e-02  1.00000000e+00]]"
356,24134.189185,"[[ 1.97913958e-03  1.51069461e-04 -1.39781566e+00]
 [ 5.58792136e-05 -3.65435833e-03  2.79870036e+00]
 [-7.18169342e-05  5.50096191e-05  1.00379639e+00]]","[[ 5.27858823e+02  3.15617448e+01  6.47060968e+02]
 [ 3.55044923e+01 -2.60500674e+02  7.75747029e+02]
 [ 3.58201267e-02  1.65339413e-02  1.00000000e+00]]",3,"[[ 2.29570711e-03  5.58040804e-05 -1.60823165e+00]
 [ 1.77731813e-04 -4.23919491e-03  3.06109604e+00]
 [ 4.75198325e-05 -1.08159787e-04  1.04877314e+00]]","[[ 4.22389859e+02 -1.18478479e+01  6.82290679e+02]
 [ 4.20223107e+00 -2.54992045e+02  7.50699335e+02]
 [-1.87050775e-02 -2.57604589e-02  1.00000000e+00]]"
357,24134.233897000002,"[[ 1.98095979e-03  1.50790606e-04 -1.39866003e+00]
 [ 5.63266425e-05 -3.65584799e-03  2.79950222e+00]
 [-7.00300205e-05  5.40829923e-05  1.00335593e+00]]","[[ 5.26788406e+02  3.12996098e+01  6.47003264e+02]
 [ 3.48337403e+01 -2.60621798e+02  7.75728574e+02]
 [ 3.48900016e-02  1.62326434e-02  1.00000000e+00]]",3,"[[ 2.29813016e-03  5.54045377e-05 -1.60947531e+00]
 [ 1.78401808e-04 -4.24103972e-03  3.06193878e+00]
 [ 4.99089332e-05 -1.09336209e-04  1.04802616e+00]]","[[ 4.21258123e+02 -1.20853165e+01  6.82243508e+02]
 [ 3.50045662e+00 -2.55098358e+02  7.50677302e+02]
 [-1.96958984e-02 -2.60378252e-02  1.00000000e+00]]"
358,24134.277913,"[[ 1.98100700e-03  1.51099327e-04 -1.39902914e+00]
 [ 5.60880819e-05 -3.65573334e-03  2.79975303e+00]
 [-7.00776703e-05  5.41409752e-05  1.00334223e+00]]","[[ 5.26795210e+02  3.13563037e+01  6.47049358e+02]
 [ 3.48217952e+01 -2.60614459e+02  7.75779995e+02]
 [ 3.49146026e-02  1.62529765e-02  1.00000000e+00]]",3,"[[ 2.29805203e-03  5.56507150e-05 -1.60970849e+00]
 [ 1.78111668e-04 -4.24124641e-03  3.06247926e+00]
 [ 4.97094999e-05 -1.09634636e-04  1.04838915e+00]]","[[ 4.21330985e+02 -1.21084397e+01  6.82286639e+02]
 [ 3.53569086e+00 -2.55139270e+02  7.50723292e+02]
 [-1.96077176e-02 -2.61069055e-02  1.00000000e+00]]"
359,24134.319485,"[[ 1.98123780e-03  1.51099096e-04 -1.39927871e+00]
 [ 5.59889439e-05 -3.65977806e-03  2.80294008e+00]
 [-7.01197664e-05  5.04792526e-05  1.00621389e+00]]","[[ 5.26770244e+02  3.06738946e+01  6.47100288e+02]
 [ 3.48348459e+01 -2.61102133e+02  7.75776699e+02]
 [ 3.49613236e-02  1.52364094e-02  1.00000000e+00]]",3,"[[ 2.29797712e-03  5.56652891e-05 -1.60975617e+00]
 [ 1.78042041e-04 -4.24550244e-03  3.06572908e+00]
 [ 4.94917066e-05 -1.13523041e-04  1.05145535e+00]]","[[ 4.21455511e+02 -1.27191405e+01  6.82324789e+02]
 [ 3.63251805e+00 -2.55569883e+02  7.50726592e+02]
 [-1.94455980e-02 -2.69945637e-02  1.00000000e+00]]"
360,24134.368667,"[[ 1.98378245e-03  1.51174421e-04 -1.40163287e+00]
 [ 5.68644411e-05 -3.65926631e-03  2.80237052e+00]
 [-6.76790518e-05  5.24358423e-05  1.00313229e+00]]","[[ 5.25287002e+02  3.09783176e+01  6.47418901e+02]
 [ 3.39449152e+01 -2.60758279e+02  7.75889314e+02]
 [ 3.36655458e-02  1.57204223e-02  1.00000000e+00]]",3,"[[ 2.29945929e-03  5.55550259e-05 -1.61127050e+00]
 [ 1.78602371e-04 -4.24487617e-03  3.06533278e+00]
 [ 5.09203718e-05 -1.11651695e-04  1.04907602e+00]]","[[ 4.20736321e+02 -1.24472010e+01  6.82576689e+02]
 [ 3.20131871e+00 -2.55285475e+02  7.50844657e+02]
 [-2.00811160e-02 -2.65655103e-02  1.00000000e+00]]"
361,24134.414926,"[[ 1.98548459e-03  1.51603598e-04 -1.40357892e+00]
 [ 5.65788095e-05 -3.65852986e-03  2.80218286e+00]
 [-6.61305712e-05  5.38348593e-05  1.00105788e+00]]","[[ 5.24336662e+02  3.12580877e+01  6.47671849e+02]
 [ 3.32688270e+01 -2.60537247e+02  7.75947571e+02]
 [ 3.28489101e-02  1.60760946e-02  1.00000000e+00]]",3,"[[ 2.30093420e-03  5.58957619e-05 -1.61300734e+00]
 [ 1.77994577e-04 -4.24429041e-03  3.06555260e+00]
 [ 5.23192058e-05 -1.10702786e-04  1.04740536e+00]]","[[ 4.20030567e+02 -1.22771646e+01  6.82781195e+02]
 [ 2.66425706e+00 -2.55161383e+02  7.50910906e+02]
 [-2.06994597e-02 -2.63553591e-02  1.00000000e+00]]"
362,24134.463933,"[[ 1.98836079e-03  1.52566456e-04 -1.40607574e+00]
 [ 5.77725230e-05 -3.66311276e-03  2.80408875e+00]
 [-6.33227858e-05  4.95529549e-05  1.00257135e+00]]","[[ 5.22664791e+02  3.05295711e+01  6.47633365e+02]
 [ 3.22916544e+01 -2.61153516e+02  7.75707534e+02]
 [ 3.14156631e-02  1.48359974e-02  1.00000000e+00]]",3,"[[ 2.30416885e-03  5.69458079e-05 -1.61587732e+00]
 [ 1.79392926e-04 -4.24882868e-03  3.06715850e+00]
 [ 5.57692996e-05 -1.15479355e-04  1.04861601e+00]]","[[ 4.18479408e+02 -1.29472603e+01  6.82731030e+02]
 [ 1.74087795e+00 -2.55739260e+02  7.50709398e+02]
 [-2.20645765e-02 -2.74748286e-02  1.00000000e+00]]"
363,24134.51024,"[[ 1.98525398e-03  1.51243845e-04 -1.40282417e+00]
 [ 5.72558296e-05 -3.66348736e-03  2.80453655e+00]
 [-6.67401630e-05  4.69309018e-05  1.00681393e+00]]","[[ 5.24618626e+02  2.99535596e+01  6.47529616e+02]
 [ 3.36218378e+01 -2.61639390e+02  7.75657485e+02]
 [ 3.32089461e-02  1.41814466e-02  1.00000000e+00]]",3,"[[ 2.30091927e-03  5.58235632e-05 -1.61261637e+00]
 [ 1.78956350e-04 -4.24862062e-03  3.06711522e+00]
 [ 5.21924935e-05 -1.17609730e-04  1.05265622e+00]]","[[ 4.20164592e+02 -1.33762580e+01  6.82645304e+02]
 [ 2.89187869e+00 -2.56112240e+02  7.50662208e+02]
 [-2.05093783e-02 -2.79513394e-02  1.00000000e+00]]"
364,24134.559154,"[[ 1.98349464e-03  1.50953274e-04 -1.40107634e+00]
 [ 5.58231402e-05 -3.66040057e-03  2.80262419e+00]
 [-6.83461124e-05  4.97662669e-05  1.00564820e+00]]","[[ 5.25608804e+02  3.04770901e+01  6.47345890e+02]
 [ 3.40752961e+01 -2.61244863e+02  7.75532900e+02]
 [ 3.40352801e-02  1.49994523e-02  1.00000000e+00]]",3,"[[ 2.29992085e-03  5.57474368e-05 -1.61151858e+00]
 [ 1.77431832e-04 -4.24468267e-03  3.06472818e+00]
 [ 5.12733000e-05 -1.13830550e-04  1.05044130e+00]]","[[ 4.20568292e+02 -1.27790090e+01  6.82492023e+02]
 [ 2.99242960e+00 -2.55677086e+02  7.50544679e+02]
 [-2.02041698e-02 -2.70825617e-02  1.00000000e+00]]"
365,24134.60473,"[[ 1.98153470e-03  1.50789212e-04 -1.39958516e+00]
 [ 5.52737977e-05 -3.65616706e-03  2.79971622e+00]
 [-6.99867068e-05  5.34898416e-05  1.00381884e+00]]","[[ 5.26651495e+02  3.11903705e+01  6.47297507e+02]
 [ 3.46646036e+01 -2.60734686e+02  7.75537540e+02]
 [ 3.48712319e-02  1.60682065e-02  1.00000000e+00]]",3,"[[ 2.29812551e-03  5.56147896e-05 -1.61011974e+00]
 [ 1.76790674e-04 -4.24050431e-03  3.06201425e+00]
 [ 4.96561601e-05 -1.09990282e-04  1.04866373e+00]]","[[ 4.21327834e+02 -1.21758877e+01  6.82459957e+02]
 [ 3.41834441e+00 -2.55243689e+02  7.50539695e+02]
 [-1.95921124e-02 -2.61949723e-02  1.00000000e+00]]"
366,24134.648433,"[[ 1.98511275e-03  1.50706040e-04 -1.40208244e+00]
 [ 5.59375028e-05 -3.66176230e-03  2.80350039e+00]
 [-6.66154528e-05  4.83911287e-05  1.00560085e+00]]","[[ 5.24626138e+02  3.01477497e+01  6.47423743e+02]
 [ 3.33918534e+01 -2.61469750e+02  7.75505186e+02]
 [ 3.31466884e-02  1.45794649e-02  1.00000000e+00]]",3,"[[ 2.30208122e-03  5.53713113e-05 -1.61286188e+00]
 [ 1.77584979e-04 -4.24665625e-03  3.06599378e+00]
 [ 5.36352300e-05 -1.15962188e-04  1.05042292e+00]]","[[ 4.19502739e+02 -1.31686032e+01  6.82558250e+02]
 [ 2.25772480e+00 -2.55944209e+02  7.50521277e+02]
 [-2.11708206e-02 -2.75827467e-02  1.00000000e+00]]"
367,24134.691863,"[[ 1.98697161e-03  1.51452375e-04 -1.40430733e+00]
 [ 5.69325127e-05 -3.66126585e-03  2.80220127e+00]
 [-6.49115606e-05  5.07575126e-05  1.00268094e+00]]","[[ 5.23558511e+02  3.06362286e+01  6.47651860e+02]
 [ 3.28114117e+01 -2.61022150e+02  7.75435009e+02]
 [ 3.22331592e-02  1.51967389e-02  1.00000000e+00]]",3,"[[ 2.30330373e-03  5.61702874e-05 -1.61468005e+00]
 [ 1.78333111e-04 -4.24544995e-03  3.06437955e+00]
 [ 5.48357273e-05 -1.13172028e-04  1.04749575e+00]]","[[ 4.18885037e+02 -1.26574547e+01  6.82725975e+02]
 [ 1.91710128e+00 -2.55526706e+02  7.50481629e+02]
 [-2.17212369e-02 -2.69446390e-02  1.00000000e+00]]"
368,24134.735871,"[[ 1.98875510e-03  1.51365578e-04 -1.40561075e+00]
 [ 5.70117472e-05 -3.65767064e-03  2.79895860e+00]
 [-6.33139490e-05  5.51862489e-05  9.98225423e-01]]","[[ 5.22549370e+02  3.13980987e+01  6.47768549e+02]
 [ 3.21473042e+01 -2.60369710e+02  7.75326511e+02]
 [ 3.13662368e-02  1.63858432e-02  1.00000000e+00]]",3,"[[ 2.30438964e-03  5.61524690e-05 -1.61556969e+00]
 [ 1.78031240e-04 -4.24020938e-03  3.06029925e+00]
 [ 5.57346264e-05 -1.07497659e-04  1.04261089e+00]]","[[ 4.18349371e+02 -1.17701368e+01  6.82798072e+02]
 [ 1.53895642e+00 -2.54841181e+02  7.50401301e+02]
 [-2.22049395e-02 -2.56460264e-02  1.00000000e+00]]"
369,24134.780492,"[[ 1.98969901e-03  1.51599706e-04 -1.40654675e+00]
 [ 5.69583010e-05 -3.66089771e-03  2.80088634e+00]
 [-6.24020112e-05  5.25559016e-05  9.99688019e-01]]","[[ 5.22021824e+02  3.09177866e+01  6.47853010e+02]
 [ 3.17743573e+01 -2.60713022e+02  7.75161497e+02]
 [ 3.09149266e-02  1.56362182e-02  1.00000000e+00]]",3,"[[ 2.30554321e-03  5.64849329e-05 -1.61672836e+00]
 [ 1.77922421e-04 -4.24361967e-03  3.06235785e+00]
 [ 5.71116493e-05 -1.10673718e-04  1.04403605e+00]]","[[ 4.17767185e+02 -1.22481392e+01  6.82854045e+02]
 [ 1.10896737e+00 -2.55200139e+02  7.50268201e+02]
 [-2.27354596e-02 -2.63826491e-02  1.00000000e+00]]"
370,24134.823484,"[[ 1.98887129e-03  1.52382249e-04 -1.40675924e+00]
 [ 5.65454791e-05 -3.65830622e-03  2.79833408e+00]
 [-6.30370845e-05  5.60933516e-05  9.97375284e-01]]","[[ 5.22433029e+02  3.16962865e+01  6.47941354e+02]
 [ 3.19576292e+01 -2.60137101e+02  7.74941205e+02]
 [ 3.12219933e-02  1.66336620e-02  1.00000000e+00]]",3,"[[ 2.30485339e-03  5.75038095e-05 -1.61714483e+00]
 [ 1.77236369e-04 -4.24068629e-03  3.05983624e+00]
 [ 5.67363173e-05 -1.07045819e-04  1.04154750e+00]]","[[ 4.17946281e+02 -1.15710928e+01  6.82912031e+02]
 [ 1.12386156e+00 -2.54729709e+02  7.50084508e+02]
 [-2.26513224e-02 -2.55497222e-02  1.00000000e+00]]"
371,24134.867471,"[[ 1.98806428e-03  1.51423131e-04 -1.40561919e+00]
 [ 5.67274469e-05 -3.65776898e-03  2.79785447e+00]
 [-6.39213520e-05  5.52907631e-05  9.98573295e-01]]","[[ 5.22939602e+02  3.14436928e+01  6.48003575e+02]
 [ 3.23453243e+01 -2.60337437e+02  7.74957104e+02]
 [ 3.16838122e-02  1.64276163e-02  1.00000000e+00]]",3,"[[ 2.30345879e-03  5.66255962e-05 -1.61563784e+00]
 [ 1.77286458e-04 -4.23924455e-03  3.05880836e+00]
 [ 5.52937125e-05 -1.07233924e-04  1.04267371e+00]]","[[ 4.18634873e+02 -1.16838450e+01  6.82956684e+02]
 [ 1.60809383e+00 -2.54843960e+02  7.50107076e+02]
 [-2.20351139e-02 -2.55898603e-02  1.00000000e+00]]"
372,24134.909754,"[[ 1.98908591e-03  1.51096035e-04 -1.40609115e+00]
 [ 5.63696288e-05 -3.65974000e-03  2.79981412e+00]
 [-6.29307980e-05  5.35771811e-05  9.99258152e-01]]","[[ 5.22365903e+02  3.10533276e+01  6.48031268e+02]
 [ 3.19045840e+01 -2.60580361e+02  7.75012268e+02]
 [ 3.11866812e-02  1.59271874e-02  1.00000000e+00]]",3,"[[ 2.30467118e-03  5.61970569e-05 -1.61620599e+00]
 [ 1.76921042e-04 -4.24160616e-03  3.06103706e+00]
 [ 5.65098881e-05 -1.09377695e-04  1.04345521e+00]]","[[ 4.18081631e+02 -1.20727994e+01  6.82982191e+02]
 [ 1.18853211e+00 -2.55088196e+02  7.50157101e+02]
 [-2.25172553e-02 -2.60851890e-02  1.00000000e+00]]"
373,24134.953438,"[[ 1.98652627e-03  1.51698797e-04 -1.40455053e+00]
 [ 5.60268544e-05 -3.65631028e-03  2.79715081e+00]
 [-6.52627720e-05  5.71482003e-05  9.97994320e-01]]","[[ 5.23776767e+02  3.18573531e+01  6.47860515e+02]
 [ 3.27927712e+01 -2.60026762e+02  7.74947466e+02]
 [ 3.23740077e-02  1.69732034e-02  1.00000000e+00]]",3,"[[ 2.30218505e-03  5.69330411e-05 -1.61474533e+00]
 [ 1.76633420e-04 -4.23801046e-03  3.05826083e+00]
 [ 5.40877334e-05 -1.05247643e-04  1.04201118e+00]]","[[ 4.19196096e+02 -1.13265293e+01  6.82847202e+02]
 [ 1.90847719e+00 -2.54561944e+02  7.50086507e+02]
 [-2.15664711e-02 -2.51239322e-02  1.00000000e+00]]"
374,24134.996865,"[[ 1.98589752e-03  1.50838216e-04 -1.40350570e+00]
 [ 5.67181351e-05 -3.66083619e-03  2.79807490e+00]
 [-6.61086577e-05  5.32728046e-05  1.00158049e+00]]","[[ 5.24233095e+02  3.10286696e+01  6.47919561e+02]
 [ 3.32185760e+01 -2.60524295e+02  7.74365075e+02]
 [ 3.28348043e-02  1.59049858e-02  1.00000000e+00]]",3,"[[ 2.30047654e-03  5.65438921e-05 -1.61324380e+00]
 [ 1.77211341e-04 -4.24098599e-03  3.05803510e+00]
 [ 5.26346815e-05 -1.08507216e-04  1.04539589e+00]]","[[ 4.19983688e+02 -1.18712035e+01  6.82840484e+02]
 [ 2.48786974e+00 -2.54939845e+02  7.49599784e+02]
 [-2.08875470e-02 -2.58638627e-02  1.00000000e+00]]"
375,24135.038855,"[[ 1.98757089e-03  1.51906757e-04 -1.40563946e+00]
 [ 5.71037501e-05 -3.66443421e-03  2.80040688e+00]
 [-6.43904567e-05  4.97644381e-05  1.00319414e+00]]","[[ 5.23244798e+02  3.04913482e+01  6.48035435e+02]
 [ 3.25844373e+01 -2.61027212e+02  7.74311114e+02]
 [ 3.19683140e-02  1.49056138e-02  1.00000000e+00]]",3,"[[ 2.30213797e-03  5.76791010e-05 -1.61542770e+00]
 [ 1.77536405e-04 -4.24486402e-03  3.06056402e+00]
 [ 5.46087024e-05 -1.12732914e-04  1.04720705e+00]]","[[ 4.19138672e+02 -1.24415922e+01  6.82927518e+02]
 [ 1.92015735e+00 -2.55459321e+02  7.49566653e+02]
 [-2.16501160e-02 -2.68516665e-02  1.00000000e+00]]"
376,24135.081584,"[[ 1.98636563e-03  1.51932150e-04 -1.40519844e+00]
 [ 5.67276330e-05 -3.66170685e-03  2.79943872e+00]
 [-6.57732589e-05  5.24282369e-05  1.00202400e+00]]","[[ 5.24008719e+02  3.10228516e+01  6.48177752e+02]
 [ 3.30907861e+01 -2.60633557e+02  7.74559087e+02]
 [ 3.26647563e-02  1.56733092e-02  1.00000000e+00]]",3,"[[ 2.30051882e-03  5.75761502e-05 -1.61456589e+00]
 [ 1.76969816e-04 -4.24230195e-03  3.05994182e+00]
 [ 5.26334937e-05 -1.09957324e-04  1.04649266e+00]]","[[ 4.19980272e+02 -1.20045150e+01  6.83061589e+02]
 [ 2.47113250e+00 -2.55121468e+02  7.49787059e+02]
 [-2.08633187e-02 -2.62024143e-02  1.00000000e+00]]"
377,24135.122831,"[[ 1.98881454e-03  1.52982390e-04 -1.40761825e+00]
 [ 5.69612505e-05 -3.65720879e-03  2.79703187e+00]
 [-6.30736532e-05  5.63196429e-05  9.97240116e-01]]","[[ 5.22456205e+02  3.18359791e+01  6.48161489e+02]
 [ 3.20263507e+01 -2.60159808e+02  7.74894770e+02]
 [ 3.12357158e-02  1.67062262e-02  1.00000000e+00]]",3,"[[ 2.30362036e-03  5.82752643e-05 -1.61726010e+00]
 [ 1.77240167e-04 -4.23863555e-03  3.05818935e+00]
 [ 5.56978912e-05 -1.06519911e-04  1.04185106e+00]]","[[ 4.18461700e+02 -1.14129465e+01  6.83076869e+02]
 [ 1.46535433e+00 -2.54754531e+02  7.50066377e+02]
 [-2.22213574e-02 -2.54362199e-02  1.00000000e+00]]"
378,24135.164307,"[[ 1.98646177e-03  1.52900597e-04 -1.40602508e+00]
 [ 5.69796276e-05 -3.65797184e-03  2.79679917e+00]
 [-6.54070681e-05  5.84338980e-05  9.97128138e-01]]","[[ 5.23824692e+02  3.22497196e+01  6.48176136e+02]
 [ 3.29542304e+01 -2.59623135e+02  7.74672995e+02]
 [ 3.24293257e-02  1.73299205e-02  1.00000000e+00]]",3,"[[ 2.30063174e-03  5.84430020e-05 -1.61531363e+00]
 [ 1.77171058e-04 -4.23897489e-03  3.05770451e+00]
 [ 5.28104516e-05 -1.03750021e-04  1.04172697e+00]]","[[ 4.19825278e+02 -1.09301165e+01  6.83068193e+02]
 [ 2.36463006e+00 -2.54227011e+02  7.49880456e+02]
 [-2.10475803e-02 -2.47654462e-02  1.00000000e+00]]"
379,24135.20776,"[[ 1.98708644e-03  1.52337764e-04 -1.40563135e+00]
 [ 5.75728643e-05 -3.66132451e-03  2.79807799e+00]
 [-6.51110154e-05  5.49515320e-05  9.99637500e-01]]","[[ 5.23569917e+02  3.15101268e+01  6.48013404e+02]
 [ 3.29122906e+01 -2.60132884e+02  7.74415370e+02]
 [ 3.22932945e-02  1.63522846e-02  1.00000000e+00]]",3,"[[ 2.30186704e-03  5.79909442e-05 -1.61546861e+00]
 [ 1.78152662e-04 -4.24194083e-03  3.05830242e+00]
 [ 5.38110869e-05 -1.07004258e-04  1.04346686e+00]]","[[ 4.19354762e+02 -1.14939813e+01  6.82922048e+02]
 [ 2.18173331e+00 -2.54621448e+02  7.49649023e+02]
 [-2.14021946e-02 -2.55178929e-02  1.00000000e+00]]"
380,24135.250878,"[[ 1.98763595e-03  1.51538770e-04 -1.40497080e+00]
 [ 5.68009770e-05 -3.66520430e-03  2.80129392e+00]
 [-6.49299173e-05  4.99293126e-05  1.00340092e+00]]","[[ 5.23401891e+02  3.04651119e+01  6.47819459e+02]
 [ 3.27518208e+01 -2.60933582e+02  7.74333561e+02]
 [ 3.22395215e-02  1.49554692e-02  1.00000000e+00]]",3,"[[ 2.30297368e-03  5.71386346e-05 -1.61521609e+00]
 [ 1.77672295e-04 -4.24619132e-03  3.06148825e+00]
 [ 5.45861365e-05 -1.12480971e-04  1.04704236e+00]]","[[ 4.18998382e+02 -1.24480815e+01  6.82763762e+02]
 [ 1.93232899e+00 -2.55335031e+02  7.49565014e+02]
 [-2.16363286e-02 -2.67809981e-02  1.00000000e+00]]"
381,24135.292814,"[[ 1.98356371e-03  1.52041055e-04 -1.40211483e+00]
 [ 5.61437403e-05 -3.66235584e-03  2.79848448e+00]
 [-6.80664610e-05  5.19127046e-05  1.00389251e+00]]","[[ 5.25486186e+02  3.09939267e+01  6.47535409e+02]
 [ 3.39397003e+01 -2.60667418e+02  7.74048088e+02]
 [ 3.38742275e-02  1.55809485e-02  1.00000000e+00]]",3,"[[ 2.29834797e-03  5.81358420e-05 -1.61221238e+00]
 [ 1.76865418e-04 -4.24223657e-03  3.05801413e+00]
 [ 5.09623742e-05 -1.09411940e-04  1.04720041e+00]]","[[ 4.20872200e+02 -1.18350879e+01  6.82512372e+02]
 [ 3.00907982e+00 -2.55008863e+02  7.49304504e+02]
 [-2.01675029e-02 -2.60674747e-02  1.00000000e+00]]"
382,24135.336465,"[[ 1.98582137e-03  1.51946623e-04 -1.40373704e+00]
 [ 5.64119083e-05 -3.66392074e-03  2.79946555e+00]
 [-6.61875267e-05  5.01579521e-05  1.00404263e+00]]","[[ 5.24286788e+02  3.06089056e+01  6.47653981e+02]
 [ 3.32117327e+01 -2.60958048e+02  7.74034470e+02]
 [ 3.29024010e-02  1.50541905e-02  1.00000000e+00]]",3,"[[ 2.30054927e-03  5.79688369e-05 -1.61379710e+00]
 [ 1.77110167e-04 -4.24373575e-03  3.05893929e+00]
 [ 5.28786785e-05 -1.11469820e-04  1.04742931e+00]]","[[ 4.19927761e+02 -1.21937067e+01  6.82602637e+02]
 [ 2.43090677e+00 -2.55290053e+02  7.49300932e+02]
 [-2.09410335e-02 -2.65529604e-02  1.00000000e+00]]"
383,24135.37965,"[[ 1.98445188e-03  1.51804287e-04 -1.40247586e+00]
 [ 5.61571411e-05 -3.66738383e-03  2.80253824e+00]
 [-6.76585877e-05  4.74101758e-05  1.00711009e+00]]","[[ 5.25142117e+02  3.01080263e+01  6.47516346e+02]
 [ 3.37857570e+01 -2.61268325e+02  7.74094296e+02]
 [ 3.36890530e-02  1.43220129e-02  1.00000000e+00]]",3,"[[ 2.29930076e-03  5.77934407e-05 -1.61257994e+00]
 [ 1.77123579e-04 -4.24779960e-03  3.06217898e+00]
 [ 5.14799356e-05 -1.14350931e-04  1.05055320e+00]]","[[ 4.20608575e+02 -1.26503360e+01  6.82499986e+02]
 [ 2.90849632e+00 -2.55548817e+02  7.49344631e+02]
 [-2.02943678e-02 -2.71961541e-02  1.00000000e+00]]"
384,24135.422318,"[[ 1.98246652e-03  1.51578503e-04 -1.40088457e+00]
 [ 5.50109918e-05 -3.65949878e-03  2.79776329e+00]
 [-6.98223449e-05  5.39014926e-05  1.00347223e+00]]","[[ 5.26355271e+02  3.13381782e+01  6.47438116e+02]
 [ 3.44957253e+01 -2.60428499e+02  7.74253436e+02]
 [ 3.47712544e-02  1.61694458e-02  1.00000000e+00]]",3,"[[ 2.29779776e-03  5.75369290e-05 -1.61126582e+00]
 [ 1.75883654e-04 -4.23952160e-03  3.05735363e+00]
 [ 4.94258777e-05 -1.07119862e-04  1.04655198e+00]]","[[ 4.21401764e+02 -1.15244911e+01  6.82455068e+02]
 [ 3.37982682e+00 -2.54766589e+02  7.49468128e+02]
 [-1.95557467e-02 -2.55323712e-02  1.00000000e+00]]"
385,24135.465135,"[[ 1.98450629e-03  1.51637310e-04 -1.40220467e+00]
 [ 5.52134936e-05 -3.66105200e-03  2.79832256e+00]
 [-6.79305569e-05  5.45399998e-05  1.00175984e+00]]","[[ 5.25191783e+02  3.13978775e+01  6.47425615e+02]
 [ 3.37380533e+01 -2.60215892e+02  7.74113342e+02]
 [ 3.37770547e-02  1.62963710e-02  1.00000000e+00]]",3,"[[ 2.30007805e-03  5.75481095e-05 -1.61277284e+00]
 [ 1.76119811e-04 -4.24099575e-03  3.05779416e+00]
 [ 5.15919902e-05 -1.06365791e-04  1.04449698e+00]]","[[ 4.20334343e+02 -1.14119621e+01  6.82433034e+02]
 [ 2.68300834e+00 -2.54551223e+02  7.49348579e+02]
 [-2.04888147e-02 -2.53584040e-02  1.00000000e+00]]"
386,24135.508101,"[[ 1.98335884e-03  1.51000191e-04 -1.40103743e+00]
 [ 5.59207604e-05 -3.66597864e-03  2.80136759e+00]
 [-6.93882187e-05  4.94147262e-05  1.00667812e+00]]","[[ 5.25990031e+02  3.03926994e+01  6.47466735e+02]
 [ 3.44363930e+01 -2.60926686e+02  7.74029177e+02]
 [ 3.45650170e-02  1.49029920e-02  1.00000000e+00]]",3,"[[ 2.29837888e-03  5.69781613e-05 -1.61124200e+00]
 [ 1.76993650e-04 -4.24631758e-03  3.06090146e+00]
 [ 4.97516868e-05 -1.12021042e-04  1.04998195e+00]]","[[ 4.21267613e+02 -1.23511038e+01  6.82458956e+02]
 [ 3.43460074e+00 -2.55218719e+02  7.49282714e+02]
 [-1.95946481e-02 -2.66436758e-02  1.00000000e+00]]"
